*************************Generated by extractMotion.sh**********************
*      Sun Mar 30 14:25:10 MDT 2025 - Case: 2D_RM6_noPTO_floating
* Note: Data was extracted from log.overInterDyMFoam using extractMotion.sh
*       Can be visualized with plotMotion.py                            
****************************************************************************
Time X(x3) Orientation(x9) dX(x3) dX_angular(x3)
1.21 22.7507 0 -0.298175 0.998558 0 -0.0536922 0 1 0 0.0536922 0 0.998558  0.0121202 0 -0.0196805 0 -0.0428847 -0
1.22 22.7508 0 -0.298326 0.998534 0 -0.054135 0 1 0 0.054135 0 0.998534  0.0127793 0 -0.0154943 0 -0.0439146 -0
1.23 22.751 0 -0.298473 0.99851 0 -0.0545707 0 1 0 0.0545707 0 0.99851  0.0130202 0 -0.0133287 0 -0.0437792 -0
1.24 22.7511 0 -0.298655 0.998487 0 -0.0549853 0 1 0 0.0549853 0 0.998487  0.0115284 0 -0.018998 0 -0.0408207 -0
1.25 22.7512 0 -0.298805 0.998464 0 -0.0554064 0 1 0 0.0554064 0 0.998464  0.0121206 0 -0.0155501 0 -0.0415917 -0
1.26 22.7513 0 -0.29894 0.998441 0 -0.0558213 0 1 0 0.0558213 0 0.998441  0.0124465 0 -0.011881 0 -0.0417335 0
1.27 22.7514 0 -0.299118 0.998419 0 -0.056214 0 1 0 0.056214 0 0.998419  0.0109631 0 -0.0181139 0 -0.0387866 -0
1.28 22.7516 0 -0.299264 0.998396 0 -0.0566122 0 1 0 0.0566122 0 0.998396  0.0112276 0 -0.0154186 0 -0.0392274 -0
1.29 22.7517 0 -0.299407 0.998374 0 -0.0570026 0 1 0 0.0570026 0 0.998374  0.0116533 0 -0.013024 0 -0.0391928 0
1.3 22.7518 0 -0.299571 0.998353 0 -0.0573764 0 1 0 0.0573764 0 0.998353  0.0107186 0 -0.0163506 0 -0.0370561 0
1.31 22.7519 0 -0.299726 0.998331 0 -0.0577468 0 1 0 0.0577468 0 0.998331  0.0104596 0 -0.0161773 0 -0.0364531 0
1.32 22.752 0 -0.299865 0.99831 0 -0.0581145 0 1 0 0.0581145 0 0.99831  0.0109232 0 -0.0131695 0 -0.0367123 0
1.33 22.7521 0 -0.300024 0.998289 0 -0.0584666 0 1 0 0.0584666 0 0.998289  0.0101504 0 -0.0157571 0 -0.034927 0
